scenario,label,variant,year,formal_collection_t,informal_collection_t,mixed_collection_t,uncollected_t,closed_loop_mr_t,open_loop_mr_t,chemical_p2p_t,chemical_p2f_t,engineered_landfill_t,thermal_treatment_t,unsanitary_dumpsite_t,uncollected_to_burn_t,uncollected_to_land_t,uncollected_to_water_t,post_collection_mismanaged_t,aquatic_t,terrestrial_t,open_burning_t,total_leakage_t
SCS,System Change,UPPER,2020,492420.945101294,968802.3341576876,1029348.5210677839,796220.823265979,129314.642728684,406118.9930821603,0.0,0.0,0.0,0.0,299498.349895873,468548.762424281,391578.957143063,191662.529055102,900565.5509710632,352896.92803480447,345816.696788579,595225.324985705,1293938.9498090884
SCS,System Change,UPPER,2021,481429.981901529,960657.8107429829,1007987.6563313571,856289.491811971,128242.024492346,406589.86374608806,0.0,0.0,0.0,0.0,296590.698989659,500568.334357017,426200.137058798,206511.992163266,889312.8997229638,373878.0220327076,377583.492349016,625472.976624691,1376934.4910064146
SCS,System Change,UPPER,2022,499645.715044706,1010555.262576447,1045766.0023733439,971973.819781141,134805.795823822,422043.3531296822,0.0,0.0,0.0,0.0,307776.186931993,565269.249804912,488704.238738842,234839.424329781,923783.0964802317,418019.51498851983,433078.309975869,696059.693000885,1547157.517965274
SCS,System Change,UPPER,2023,491065.224786718,1007113.1685280944,1028012.201724763,1038409.04700708,134285.913257534,422873.94123646646,0.0,0.0,0.0,0.0,305181.155556091,601775.04253877,526755.453654565,251548.789057976,914322.3057999176,441295.9053537846,467041.152134105,731733.962610516,1640071.0200984057
SCS,System Change,UPPER,2024,483075.55475331,1004481.761336089,1011219.941953599,1104945.02199806,133859.687366982,423518.2817082246,0.0,0.0,0.0,0.0,302532.480949722,638337.702068078,564721.550701011,268245.538101919,905326.6122377887,464812.4742063714,500852.259869001,767485.92811958,1733150.6621949524
SCS,System Change,UPPER,2025,736749.330817327,1159025.77859128,1415842.0429025479,971320.895950288,156281.785103395,500140.7523834085,0.0,0.0,95003.1905897109,54317.6716168273,323403.176576069,560928.696160297,465500.135494014,231338.598562942,955879.652720754,428337.6430623077,412544.460248309,674257.459578171,1515139.5628887876
SCS,System Change,UPPER,2026,817440.726742719,1203511.2088672088,1426447.0003654691,968238.696337027,163162.183884998,514619.2424960529,0.0,0.0,104779.272649907,62188.2660643713,315198.844080593,557748.643953154,455385.205324698,229254.664284272,931448.7927967585,422918.3320538535,402677.873348878,668579.449012333,1494175.6544150645
SCS,System Change,UPPER,2027,899300.313332111,1254228.7311926158,1482699.032974138,962023.593100778,171893.826941333,533126.1475724803,0.0,0.0,116077.853009433,71589.6423582237,314700.446121362,553239.049078841,443830.679012531,226556.121058361,929340.5472538326,418834.2293118235,391799.506838528,664354.385344801,1474988.1214951524
SCS,System Change,UPPER,2028,978446.496223816,1305452.8368341262,1532174.178158871,953370.356570151,177820.972941719,553887.3488425509,0.0,0.0,127695.996179467,81018.5795655207,314582.359965582,567459.916288002,438135.880909154,223238.388428389,926621.3665744,413614.7818292774,379590.125648737,678918.7586652021,1472123.6661432167
SCS,System Change,UPPER,2029,1054671.42940309,1358419.7851239822,1578557.612372885,941545.339824559,183815.763779367,576004.9938848792,0.0,0.0,139475.762209435,90571.7861424991,314028.028455768,587959.167291628,433680.097098103,222658.130140568,922169.3915683175,406925.90403772163,365786.360062256,699678.521136892,1472390.7852368697
SCS,System Change,UPPER,2030,1134325.14874031,1405135.9653524065,1627385.868197006,926461.988673326,189940.056689033,592526.2458306488,0.0,0.0,151381.928009533,100704.878813065,312120.728580142,607329.216198962,427770.238615669,229463.763918518,913324.5260064825,398747.01490473346,350408.966055322,719209.655633198,1468365.6365932534
SCS,System Change,UPPER,2031,1211964.28321868,1454410.1694191939,1674169.3982935601,908972.975709975,196286.563740964,606620.7861182939,0.0,0.0,163302.630404401,111460.326420906,309288.373038587,625991.948151742,420740.558765715,237285.171567968,901548.3552801155,390260.4735891009,333815.722275783,737942.860874715,1462019.056739599
SCS,System Change,UPPER,2032,1286955.73551874,1502720.9936172387,1719250.216882273,888314.305160234,202770.26613741,619625.1311971792,0.0,0.0,175171.202685258,122823.411906824,305799.961256339,643039.102365044,418198.685507985,244476.762600982,887949.3935336119,380433.45456058637,318406.488086059,754924.2218321649,1453764.1644788103
SCS,System Change,UPPER,2033,1361261.39333744,1559879.3958473175,1764076.5545354679,865193.532730776,209467.860441677,640975.1458297468,0.0,0.0,187041.636446085,134826.974068492,301724.59832401,658961.244867227,415223.585458855,251225.032285999,872775.8028682733,372369.5068717505,307347.147568786,770656.682950011,1450373.3373905476
SCS,System Change,UPPER,2034,1433930.71418766,1618516.5173224432,1808444.611869562,839237.246749746,216327.489955925,663782.2333897079,0.0,0.0,198845.896901042,147460.541227739,297005.533708165,673149.781257106,412763.592282313,257291.121234449,855879.9978753305,367222.9172543775,298866.663834739,784513.334505584,1450602.9155947005
SCS,System Change,UPPER,2035,1482662.00390906,1665647.0961809205,1851694.913678907,803405.722354669,223302.56382366,681360.9180046677,0.0,0.0,207994.682842958,158663.091570566,294660.572960954,670456.220143739,402408.024138691,256629.081524172,847155.6506357543,357405.40437085996,285900.132490708,782491.357272172,1425796.89413374
SCS,System Change,UPPER,2036,1519091.52673661,1703895.9870443188,1907602.292019939,778392.992083609,232754.345323281,693297.8498642587,0.0,0.0,217419.558697508,171995.610814717,295221.323818866,659567.062248405,391243.46681258,253136.546485781,846540.2850943597,348044.1601241161,275784.352645592,772657.869810237,1396486.382579945
SCS,System Change,UPPER,2037,1550018.28924049,1739859.3978589214,1965845.5944352772,751726.383099131,242565.28302022,704089.9166947574,0.0,0.0,225207.447276682,186284.381668935,295488.899458959,643879.326931372,377779.142133354,247644.104722544,845043.767656618,337009.85478556145,264446.524023416,758037.7531502331,1359494.1319592106
SCS,System Change,UPPER,2038,1574802.22267759,1772788.8455257828,2024257.0506509782,723579.881849206,252537.144339178,713447.1161433418,0.0,0.0,233001.768093675,201356.269232526,295459.916044596,624100.636448784,362588.760657189,240491.406548107,842020.0011334653,324480.3438691892,252171.05362918,739220.664742007,1315872.0622403761
SCS,System Change,UPPER,2039,1594208.33873521,1803679.0288963518,2083033.5201902692,694673.564173631,262784.545791985,721745.7952274824,0.0,0.0,240827.049858124,217257.675674544,294787.131995292,600875.946752455,346117.223710697,231937.579974935,837718.0588395941,310759.851894161,239260.362798768,716864.316332268,1266884.531025197
SCS,System Change,UPPER,2040,1606607.95975929,1831290.8643179704,2141869.802693747,664625.821891853,273197.090801336,728527.1984639105,0.0,0.0,248601.354911571,233965.363788994,293391.635287061,573299.009739181,328021.467723658,221624.061650715,831616.6413414117,296373.7205811758,225518.456032859,690028.872841423,1211921.0494554578
SCS,System Change,UPPER,2041,1612763.9103146,1856599.548466276,2201081.531255506,634139.656955316,283890.225133266,734162.8268687506,0.0,0.0,258273.268809791,251534.298039046,291314.559934644,541959.222209293,308690.416661552,209780.321968128,823679.0999599764,281409.40134429,214078.214664287,659316.07531457,1154803.691323147
SCS,System Change,UPPER,2042,1611625.02600292,1878583.1749167484,2260404.013345797,603158.84007002,294726.612174575,738293.3699676105,0.0,0.0,268034.704463878,269934.165764325,288528.163353604,506447.100469467,287954.186715765,196225.190688187,813798.8886686785,265451.4501045219,203301.694853955,624296.088558033,1093049.2335165099
SCS,System Change,UPPER,2043,1603199.5060645,1897590.9945833036,2319958.564733181,572009.488246785,305766.918409991,741055.7944946808,0.0,0.0,277631.71311999,289190.148716855,285024.021229636,466861.925205076,265941.19253739,180993.741002011,801970.3670531941,248607.1591492203,192615.075164969,585067.515235978,1026289.7495501672
SCS,System Change,UPPER,2044,1587078.71280247,1913718.2864076875,2379604.957733065,540847.825361041,317060.819333625,742482.7641714278,0.0,0.0,287012.186971733,309294.578802297,280744.355317584,423113.598350693,242680.283449859,164048.202369548,788152.4526266289,230935.732467787,182089.364932776,541513.890595223,954538.987995786
